nom_commune_postal,latitude,longitude,code_postal,code_commune_INSEE,nom_departement,nom_département
GAUVILLE,49.7808911184,1.78753302292,80290,80375,Somme,Somme
GENTELLES,49.8451742087,2.45055227862,80800,80376,Somme,Somme
GEZAINCOURT,50.1393411723,2.31166746071,80600,80377,Somme,Somme
GINCHY,50.0228499931,2.8362020646,80360,80378,Somme,Somme
GLISY,49.8742994501,2.38728459314,80440,80379,Somme,Somme
GORENFLOS,50.0915640184,2.0567048062,80690,80380,Somme,Somme
GORGES,50.1074433713,2.18310847965,80370,80381,Somme,Somme
GOYENCOURT,49.7213872531,2.76641798574,80700,80383,Somme,Somme
GRANDCOURT,50.0695593996,2.71123987118,80300,80384,Somme,Somme
GRAND LAVIERS,50.1345136521,1.7882348767,80132,80385,Somme,Somme
GRATIBUS,49.6830172808,2.54937370818,80500,80386,Somme,Somme
GRATTEPANCHE,49.7872512681,2.30610022638,80680,80387,Somme,Somme
GREBAULT MESNIL,50.0243091367,1.72232467954,80140,80388,Somme,Somme
GRECOURT,49.7170432402,2.9868482904,80400,80389,Somme,Somme
GRIVESNES,49.6868458366,2.45819167099,80250,80390,Somme,Somme
GRIVILLERS,49.6592730832,2.70398733576,80700,80391,Somme,Somme
GROUCHES LUCHUEL,50.1821528022,2.38075340423,80600,80392,Somme,Somme
GRUNY,49.726399981,2.81653068817,80700,80393,Somme,Somme
GUERBIGNY,49.6978131736,2.66525578046,80500,80395,Somme,Somme
GUESCHART,50.2375835901,2.01124506809,80150,80396,Somme,Somme
GUEUDECOURT,50.0600984326,2.84338835573,80360,80397,Somme,Somme
GUIGNEMICOURT,49.8712250283,2.16839769767,80540,80399,Somme,Somme
GUILLAUCOURT,49.838727103,2.63430386505,80170,80400,Somme,Somme
GUILLEMONT,50.0110490982,2.82381757133,80360,80401,Somme,Somme
GUIZANCOURT,49.7362773037,1.99793273671,80290,80402,Somme,Somme
GUYENCOURT SUR NOYE,49.776486887,2.36059657656,80250,80403,Somme,Somme
GUYENCOURT SAULCOURT,49.9951657772,3.08079217149,80240,80404,Somme,Somme
HAILLES,49.7990959999,2.42882019712,80440,80405,Somme,Somme
HALLENCOURT,49.9955608353,1.87489334789,80490,80406,Somme,Somme
HALLENCOURT,49.9955608353,1.87489334789,80490,80406,Somme,Somme
HALLENCOURT,49.9955608353,1.87489334789,80490,80406,Somme,Somme
HALLIVILLERS,49.6961662022,2.2956542546,80250,80407,Somme,Somme
HALLOY LES PERNOIS,50.0427875806,2.20337293934,80670,80408,Somme,Somme
HALLU,49.7921191949,2.78813620404,80320,80409,Somme,Somme
HAM,49.7534712622,3.07400676417,80400,80410,Somme,Somme
LE HAMEL,49.8958798781,2.57277507788,80800,80411,Somme,Somme
HAMELET,49.8961736271,2.53311345885,80800,80412,Somme,Somme
HANCOURT,49.9049407174,3.07066226495,80240,80413,Somme,Somme
HANGARD,49.8336550417,2.50900070848,80110,80414,Somme,Somme
HANGEST EN SANTERRE,49.7509609311,2.60213270744,80134,80415,Somme,Somme
HANGEST SUR SOMME,49.9792304864,2.03810831861,80310,80416,Somme,Somme
HARBONNIERES,49.8504605449,2.66989455928,80131,80417,Somme,Somme
HARDECOURT AUX BOIS,49.9931432498,2.81396139723,80360,80418,Somme,Somme
HARGICOURT,49.7135084785,2.52045231855,80500,80419,Somme,Somme
HARPONVILLE,50.0363058361,2.50065859953,80560,80420,Somme,Somme
HATTENCOURT,49.7691401362,2.79281334603,80700,80421,Somme,Somme
HAUTVILLERS OUVILLE,50.1697369629,1.82014998118,80132,80422,Somme,Somme
HAVERNAS,50.0358722384,2.23112667072,80670,80423,Somme,Somme
HEBECOURT,49.8182332629,2.25969752541,80680,80424,Somme,Somme
HEDAUVILLE,50.0483166875,2.56989757012,80560,80425,Somme,Somme
HEILLY,49.9611960311,2.52981039614,80800,80426,Somme,Somme
HEM HARDINVAL,50.1530964553,2.28736362894,80600,80427,Somme,Somme
HEM MONACU,49.9573789855,2.84096165991,80360,80428,Somme,Somme
HENENCOURT,50.0036646587,2.56232754708,80300,80429,Somme,Somme
HERBECOURT,49.9225053134,2.83976171493,80200,80430,Somme,Somme
HERISSART,50.0286046388,2.41696809789,80260,80431,Somme,Somme
HERLEVILLE,49.8611385955,2.75111950285,80340,80432,Somme,Somme
HERLY,49.7525142116,2.87304441748,80190,80433,Somme,Somme
HERVILLY,49.9312998449,3.11712136373,80240,80434,Somme,Somme
HESBECOURT,49.9465103458,3.1425154932,80240,80435,Somme,Somme
HESCAMPS,49.7288200657,1.87751507035,80290,80436,Somme,Somme
HESCAMPS,49.7288200657,1.87751507035,80290,80436,Somme,Somme
HESCAMPS,49.7288200657,1.87751507035,80290,80436,Somme,Somme
HESCAMPS,49.7288200657,1.87751507035,80290,80436,Somme,Somme
HEUCOURT CROQUOISON,49.9301375227,1.88243400291,80270,80437,Somme,Somme
HEUDICOURT,50.0270418566,3.09022844642,80122,80438,Somme,Somme
HEUZECOURT,50.1654636247,2.16872936598,80370,80439,Somme,Somme
HIERMONT,50.1998137547,2.07191019606,80370,80440,Somme,Somme
HOMBLEUX,49.743120483,2.99136474689,80400,80442,Somme,Somme
HORNOY LE BOURG,49.8474299808,1.90289897698,80640,80443,Somme,Somme
HORNOY LE BOURG,49.8474299808,1.90289897698,80640,80443,Somme,Somme
HORNOY LE BOURG,49.8474299808,1.90289897698,80640,80443,Somme,Somme
HORNOY LE BOURG,49.8474299808,1.90289897698,80640,80443,Somme,Somme
HORNOY LE BOURG,49.8474299808,1.90289897698,80640,80443,Somme,Somme
HORNOY LE BOURG,49.8474299808,1.90289897698,80640,80443,Somme,Somme
HORNOY LE BOURG,49.8474299808,1.90289897698,80640,80443,Somme,Somme
HUCHENNEVILLE,50.0482513691,1.80273072107,80132,80444,Somme,Somme
HUMBERCOURT,50.2095577293,2.45741568724,80600,80445,Somme,Somme
HUPPY,50.0240574056,1.76011940003,80140,80446,Somme,Somme
HYENCOURT LE GRAND,49.8223658764,2.83681004455,80320,80447,Somme,Somme
IGNAUCOURT,49.817976943,2.57616977207,80800,80449,Somme,Somme
INVAL BOIRON,49.8812998293,1.74688104209,80430,80450,Somme,Somme
IRLES,50.1027187266,2.76036273759,80300,80451,Somme,Somme
JUMEL,49.7623882045,2.32285049366,80250,80452,Somme,Somme
LABOISSIERE EN SANTERRE,49.6588650675,2.66756575772,80500,80453,Somme,Somme
LACHAPELLE,49.7617926645,1.95721881153,80290,80455,Somme,Somme
LAFRESGUIMONT ST MARTIN,49.8233759898,1.81063672969,80430,80456,Somme,Somme
LAFRESGUIMONT ST MARTIN,49.8233759898,1.81063672969,80430,80456,Somme,Somme
LAFRESGUIMONT ST MARTIN,49.8233759898,1.81063672969,80430,80456,Somme,Somme
LAFRESGUIMONT ST MARTIN,49.8233759898,1.81063672969,80430,80456,Somme,Somme
LAHOUSSOYE,49.9488537069,2.48167422297,80800,80458,Somme,Somme
LALEU,49.9424056241,1.9357914781,80270,80459,Somme,Somme
LAMARONDE,49.8038232454,1.90392205707,80290,80460,Somme,Somme
LAMOTTE BREBIERE,49.8946355893,2.39437471937,80450,80461,Somme,Somme
LAMOTTE BULEUX,50.1865666179,1.83564836965,80150,80462,Somme,Somme
LAMOTTE WARFUSEE,49.8753301575,2.59140340435,80800,80463,Somme,Somme
LAMOTTE WARFUSEE,49.8753301575,2.59140340435,80800,80463,Somme,Somme
LANCHERES,50.163006057,1.55355178497,80230,80464,Somme,Somme
LANGUEVOISIN QUIQUERY,49.745698348,2.93309479139,80190,80465,Somme,Somme
LANCHES ST HILAIRE,50.10029759,2.1457130224,80620,80466,Somme,Somme
LAUCOURT,49.6715986879,2.76264234534,80700,80467,Somme,Somme
LAVIEVILLE,49.9913087444,2.57657970743,80300,80468,Somme,Somme
LAWARDE MAUGER L HORTOY,49.712060298,2.27144968439,80250,80469,Somme,Somme
LEALVILLERS,50.0684974222,2.50798343756,80560,80470,Somme,Somme
LESBOEUFS,50.0441508716,2.85744124696,80360,80472,Somme,Somme
LIANCOURT FOSSE,49.7556819927,2.81451091711,80700,80473,Somme,Somme
LICOURT,49.8252640948,2.90244225748,80320,80474,Somme,Somme
LIERAMONT,49.9958484333,3.05178625154,80240,80475,Somme,Somme
LIERCOURT,50.0328501095,1.89702785337,80580,80476,Somme,Somme
LIGESCOURT,50.2903292163,1.87136971032,80150,80477,Somme,Somme
LIGNIERES,49.671563988,2.64871635653,80500,80478,Somme,Somme
LIGNIERES CHATELAIN,49.7760927135,1.86331037003,80290,80479,Somme,Somme
LIGNIERES EN VIMEU,49.9101863161,1.74567554549,80140,80480,Somme,Somme
LIHONS,49.8281719483,2.75595093445,80320,80481,Somme,Somme
LIMEUX,50.0167557888,1.80810963751,80490,80482,Somme,Somme
LIOMER,49.859116583,1.808682674,80430,80484,Somme,Somme
LOEUILLY,49.7718632447,2.19570627328,80160,80485,Somme,Somme
LONG,50.0414163868,1.9882949224,80510,80486,Somme,Somme
LONGAVESNES,49.971796955,3.0617264877,80240,80487,Somme,Somme
LONGPRE LES CORPS SAINTS,50.0122641772,1.98145875228,80510,80488,Somme,Somme
LONGUEAU,49.8725071478,2.3569860752,80330,80489,Somme,Somme
LONGUEVAL,50.0304280859,2.7989971298,80360,80490,Somme,Somme
LONGUEVILLETTE,50.1302872079,2.27525304662,80600,80491,Somme,Somme
LOUVENCOURT,50.0920247184,2.50525123119,80560,80493,Somme,Somme
LOUVRECHY,49.7318985145,2.39721661859,80250,80494,Somme,Somme
LUCHEUX,50.2007727466,2.41954614841,80600,80495,Somme,Somme
MACHIEL,50.2721837623,1.83743610924,80150,80496,Somme,Somme
MACHY,50.2756243749,1.80219554847,80150,80497,Somme,Somme
MAILLY MAILLET,50.080228584,2.59367423129,80560,80498,Somme,Somme
MAILLY RAINEVAL,49.7424922683,2.44960339901,80110,80499,Somme,Somme
MAISNIERES,50.0146470358,1.6091770651,80220,80500,Somme,Somme
MAISON PONTHIEU,50.2071660042,2.04267098305,80150,80501,Somme,Somme
MAISON ROLAND,50.1283581508,2.02616048057,80135,80502,Somme,Somme
MAIZICOURT,50.1958444054,2.12689223316,80370,80503,Somme,Somme
MALPART,49.6935283012,2.49821322864,80250,80504,Somme,Somme
MAMETZ,50.0005695431,2.74579694332,80300,80505,Somme,Somme
MARCELCAVE,49.8483821329,2.57064959188,80800,80507,Somme,Somme
MARCHE ALLOUARDE,49.72387927,2.86471134703,80700,80508,Somme,Somme
MARCHELEPOT,49.8310377933,2.86663557413,80200,80509,Somme,Somme
MARESTMONTIERS,49.6824759775,2.52108959814,80500,80511,Somme,Somme
MAREUIL CAUBERT,50.0709955291,1.82600353459,80132,80512,Somme,Somme
MARICOURT,49.9808314215,2.78477314486,80360,80513,Somme,Somme
MARIEUX,50.1008204397,2.44635415913,80560,80514,Somme,Somme
MARLERS,49.7590692522,1.85023209402,80290,80515,Somme,Somme
MARQUAIX,49.9474555429,3.07462772499,80240,80516,Somme,Somme
MARQUIVILLERS,49.6799122523,2.6897278702,80700,80517,Somme,Somme
MARTAINNEVILLE,49.9987691783,1.70652941696,80140,80518,Somme,Somme
MATIGNY,49.7962902112,3.01279614004,80400,80519,Somme,Somme
MAUCOURT,49.7932635969,2.75234072333,80170,80520,Somme,Somme
MAUREPAS,49.9853157676,2.85285166012,80360,80521,Somme,Somme
LE MAZIS,49.8721428808,1.76333185731,80430,80522,Somme,Somme
MEAULTE,49.9748428064,2.66806300084,80300,80523,Somme,Somme
MEHARICOURT,49.7967919202,2.73103944446,80170,80524,Somme,Somme
MEIGNEUX,49.7668933468,1.89057664308,80290,80525,Somme,Somme
LE MEILLARD,50.1708867861,2.19859474382,80370,80526,Somme,Somme
MENESLIES,50.0580071022,1.49366891391,80520,80527,Somme,Somme
MEREAUCOURT,49.7302551536,1.93106874547,80290,80528,Somme,Somme
MERELESSART,49.9721965697,1.84857479614,80490,80529,Somme,Somme
MERICOURT L ABBE,49.945066215,2.56298035307,80800,80530,Somme,Somme
MERICOURT EN VIMEU,49.8943599561,1.94624178875,80640,80531,Somme,Somme
MERICOURT SUR SOMME,49.9059138234,2.68162218059,80340,80532,Somme,Somme
MERS LES BAINS,50.0705181348,1.40473307328,80350,80533,Somme,Somme
LE MESGE,49.9405207986,2.04375733629,80310,80535,Somme,Somme
MESNIL BRUNTEL,49.8979290525,2.96283579416,80200,80536,Somme,Somme
MESNIL DOMQUEUR,50.1336917622,2.06307688394,80620,80537,Somme,Somme
MESNIL EN ARROUAISE,50.0364327239,2.95019239186,80360,80538,Somme,Somme
MESNIL MARTINSART,50.0476233415,2.6395201945,80300,80540,Somme,Somme
MESNIL ST GEORGES,49.6408491861,2.52473977489,80500,80541,Somme,Somme
MESNIL ST NICAISE,49.7784450103,2.91323187372,80190,80542,Somme,Somme
METIGNY,49.9367802972,1.91143330166,80270,80543,Somme,Somme
MEZEROLLES,50.1854908448,2.22657090414,80600,80544,Somme,Somme
MEZIERES EN SANTERRE,49.7807995412,2.55149531899,80110,80545,Somme,Somme
MIANNAY,50.0958685201,1.71810274117,80132,80546,Somme,Somme
MILLENCOURT,50.0012076489,2.59744918705,80300,80547,Somme,Somme
MILLENCOURT EN PONTHIEU,50.1499478257,1.91216864663,80135,80548,Somme,Somme
MIRAUMONT,50.1005697017,2.7276651357,80300,80549,Somme,Somme
MIRVAUX,50.0030619644,2.3976230968,80260,80550,Somme,Somme
MISERY,49.8474292433,2.89005064119,80320,80551,Somme,Somme
MOISLAINS,49.9944569614,2.96706365321,80200,80552,Somme,Somme
MOLLIENS AU BOIS,49.9891382891,2.38068499565,80260,80553,Somme,Somme
MOLLIENS DREUIL,49.8819204869,2.01098635745,80540,80554,Somme,Somme
MOLLIENS DREUIL,49.8819204869,2.01098635745,80540,80554,Somme,Somme
MONCHY LAGACHE,49.850644033,3.04313545321,80200,80555,Somme,Somme
MONCHY LAGACHE,49.850644033,3.04313545321,80200,80555,Somme,Somme
MONS BOUBERT,50.1261955466,1.66415808821,80210,80556,Somme,Somme
ESTREES MONS,49.8792650638,3.00854833649,80200,80557,Somme,Somme
ESTREES MONS,49.8792650638,3.00854833649,80200,80557,Somme,Somme
MONSURES,49.7111155,2.16144716835,80160,80558,Somme,Somme
MONTAGNE FAYEL,49.9111182672,1.98699952073,80540,80559,Somme,Somme
MONTAUBAN DE PICARDIE,50.007203585,2.78122270827,80300,80560,Somme,Somme
MONTDIDIER,49.6484417752,2.56889051669,80500,80561,Somme,Somme
MONTIGNY SUR L HALLUE,49.9854644167,2.42235764909,80260,80562,Somme,Somme
MONTIGNY LES JONGLEURS,50.17823069,2.13581151088,80370,80563,Somme,Somme
MONTONVILLERS,49.9964398506,2.29571982025,80260,80565,Somme,Somme
FIEFFES MONTRELET,50.0905993078,2.21690355063,80670,80566,Somme,Somme
FIEFFES MONTRELET,50.0905993078,2.21690355063,80670,80566,Somme,Somme
MORCHAIN,49.8003145856,2.92316556793,80190,80568,Somme,Somme
MORCOURT,49.8856864737,2.65779356181,80340,80569,Somme,Somme
MOREUIL,49.7762271653,2.48422182173,80110,80570,Somme,Somme
MORISEL,49.7650422662,2.45934575457,80110,80571,Somme,Somme
MORLANCOURT,49.948084747,2.6473273905,80300,80572,Somme,Somme
MORVILLERS ST SATURNIN,49.7787461187,1.81527896317,80290,80573,Somme,Somme
MORVILLERS ST SATURNIN,49.7787461187,1.81527896317,80290,80573,Somme,Somme
MOUFLERS,50.0444725636,2.05639720949,80690,80574,Somme,Somme
MOUFLIERES,49.9258646541,1.74240882463,80140,80575,Somme,Somme
MOYENCOURT,49.7241561473,2.94715623094,80400,80576,Somme,Somme
MOYENCOURT LES POIX,49.7906225014,2.04096511821,80290,80577,Somme,Somme
MOYENNEVILLE,50.0763860952,1.75417829151,80870,80578,Somme,Somme
MUILLE VILLETTE,49.7250440198,3.06872712121,80400,80579,Somme,Somme
NAMPONT,50.3421619095,1.75242683099,80120,80580,Somme,Somme
NAMPS MAISNIL,49.8061321479,2.1229976802,80290,80582,Somme,Somme
NAMPS MAISNIL,49.8061321479,2.1229976802,80290,80582,Somme,Somme
NAMPS MAISNIL,49.8061321479,2.1229976802,80290,80582,Somme,Somme
NAMPS MAISNIL,49.8061321479,2.1229976802,80290,80582,Somme,Somme
NAMPTY,49.7893011328,2.21654250749,80160,80583,Somme,Somme
NAOURS,50.0451911173,2.28427416723,80260,80584,Somme,Somme
NESLE,49.7599586535,2.90989646519,80190,80585,Somme,Somme
NESLE L HOPITAL,49.9141969237,1.69287988387,80140,80586,Somme,Somme
NESLETTE,49.9273386228,1.66463557857,80140,80587,Somme,Somme
NEUFMOULIN,50.1259221155,1.90411559501,80132,80588,Somme,Somme
NEUILLY LE DIEN,50.2260892349,2.04754518311,80150,80589,Somme,Somme
NEUILLY L HOPITAL,50.1693770105,1.88017182256,80132,80590,Somme,Somme
NEUVILLE AU BOIS,49.9698929378,1.78327911421,80140,80591,Somme,Somme
NEUVILLE COPPEGUEULE,49.856003312,1.73981391668,80430,80592,Somme,Somme
LA NEUVILLE LES BRAY,49.9221021673,2.72201276953,80340,80593,Somme,Somme
NEUVILLE LES LOEUILLY,49.7933026111,2.17536379277,80160,80594,Somme,Somme
LA NEUVILLE SIRE BERNARD,49.7428027758,2.52313331423,80110,80595,Somme,Somme
NEUVILLETTE,50.2084339297,2.3146303419,80600,80596,Somme,Somme
NIBAS,50.0944816863,1.58862291088,80390,80597,Somme,Somme
NOUVION,50.2148554834,1.78036919239,80860,80598,Somme,Somme
NOYELLES EN CHAUSSEE,50.2112725157,1.98679883041,80150,80599,Somme,Somme
NOYELLES SUR MER,50.1869678717,1.72060860177,80860,80600,Somme,Somme
NURLU,50.0039174559,3.01506134636,80240,80601,Somme,Somme
OCCOCHES,50.1823597887,2.28746052815,80600,80602,Somme,Somme
OCHANCOURT,50.1010216248,1.61201531961,80210,80603,Somme,Somme
OFFIGNIES,49.7944081036,1.85641454479,80290,80604,Somme,Somme
OFFOY,49.7712497571,3.01663312935,80400,80605,Somme,Somme
OISEMONT,49.9551305817,1.76021998485,80140,80606,Somme,Somme
OISSY,49.9026966706,2.06025866834,80540,80607,Somme,Somme
OMIECOURT,49.8027253689,2.84320989887,80320,80608,Somme,Somme
ONEUX,50.1482964725,1.98062619732,80135,80609,Somme,Somme
ORESMAUX,49.7665369193,2.26891551501,80160,80611,Somme,Somme
OUST MAREST,50.0485837272,1.4684909272,80460,80613,Somme,Somme
OUTREBOIS,50.169788556,2.25158068165,80600,80614,Somme,Somme
OVILLERS LA BOISSELLE,50.0291342676,2.69870692069,80300,80615,Somme,Somme
PARGNY,49.8086448801,2.94770982571,80190,80616,Somme,Somme
PARVILLERS LE QUESNOY,49.7466464905,2.72555344352,80700,80617,Somme,Somme
PARVILLERS LE QUESNOY,49.7466464905,2.72555344352,80700,80617,Somme,Somme
PENDE,50.1611960507,1.58412882815,80230,80618,Somme,Somme
PERNOIS,50.0612738693,2.18597099318,80670,80619,Somme,Somme
PERONNE,49.928328669,2.93001266218,80200,80620,Somme,Somme
PERTAIN,49.8059761599,2.86900836707,80320,80621,Somme,Somme
PICQUIGNY,49.9329385183,2.13909509969,80310,80622,Somme,Somme
PIENNES ONVILLERS,49.6253121248,2.64673689542,80500,80623,Somme,Somme
PIENNES ONVILLERS,49.6253121248,2.64673689542,80500,80623,Somme,Somme
PIERREGOT,50.0077895959,2.38046356254,80260,80624,Somme,Somme
PIERREPONT SUR AVRE,49.7068924487,2.5511767234,80500,80625,Somme,Somme
PISSY,49.8666021286,2.12931431789,80540,80626,Somme,Somme
PLACHY BUYON,49.8120593535,2.22769892861,80160,80627,Somme,Somme
LE PLESSIER ROZAINVILLERS,49.7515607752,2.55260260825,80110,80628,Somme,Somme
POEUILLY,49.8841196332,3.09642051056,80240,80629,Somme,Somme
POIX DE PICARDIE,49.7485829077,1.97952156568,80290,80630,Somme,Somme
POIX DE PICARDIE,49.7485829077,1.97952156568,80290,80630,Somme,Somme
PONCHES ESTRUVAL,50.3101137793,1.87589229818,80150,80631,Somme,Somme
PONT DE METZ,49.8829992379,2.22861660834,80480,80632,Somme,Somme
PONTHOILE,50.2184715129,1.70629194406,80860,80633,Somme,Somme
PONT NOYELLES,49.9405653949,2.45269277473,80115,80634,Somme,Somme
PONT REMY,50.0614985686,1.91476030645,80580,80635,Somme,Somme
PORT LE GRAND,50.1550933696,1.75978321125,80132,80637,Somme,Somme
POTTE,49.7983865709,2.8997143458,80190,80638,Somme,Somme
POULAINVILLE,49.9534990851,2.30852527468,80260,80639,Somme,Somme
POZIERES,50.0416240596,2.72336179516,80300,80640,Somme,Somme
PROUVILLE,50.1557396605,2.12945547037,80370,80642,Somme,Somme
PROUZEL,49.814090508,2.18958769704,80160,80643,Somme,Somme
PROYART,49.8887503855,2.70543811348,80340,80644,Somme,Somme
PUCHEVILLERS,50.0550288029,2.41064200823,80560,80645,Somme,Somme
PUNCHY,49.7919371127,2.80784010263,80320,80646,Somme,Somme
PUZEAUX,49.7985997046,2.82666272798,80320,80647,Somme,Somme
PYS,50.0828866857,2.76242466587,80300,80648,Somme,Somme
QUEND,50.3216390021,1.61114189711,80120,80649,Somme,Somme
QUERRIEU,49.9387328157,2.41366429954,80115,80650,Somme,Somme
LE QUESNE,49.8602001575,1.79202557749,80430,80651,Somme,Somme
LE QUESNEL,49.7820002151,2.62386030353,80118,80652,Somme,Somme
QUESNOY LE MONTANT,50.1063029095,1.68766890084,80132,80654,Somme,Somme
QUESNOY SUR AIRAINES,49.9493617833,1.99218828189,80270,80655,Somme,Somme
QUEVAUVILLERS,49.8160241079,2.07414071451,80710,80656,Somme,Somme
QUIRY LE SEC,49.6700274695,2.3838470915,80250,80657,Somme,Somme
QUIVIERES,49.8238384226,3.0324181792,80400,80658,Somme,Somme
RAINCHEVAL,50.0756706246,2.43909935825,80600,80659,Somme,Somme
RAINNEVILLE,49.9739949496,2.36189417533,80260,80661,Somme,Somme
RAMBURELLES,49.9672661423,1.70929896004,80140,80662,Somme,Somme
RAMBURES,49.9406734794,1.69572636925,80140,80663,Somme,Somme
RANCOURT,50.0030301832,2.90339507593,80360,80664,Somme,Somme
REGNIERE ECLUSE,50.2869055108,1.76835866685,80120,80665,Somme,Somme
REMAISNIL,50.2057113096,2.24244191691,80600,80666,Somme,Somme
REMAUGIES,49.6270583774,2.67048609499,80500,80667,Somme,Somme
REMIENCOURT,49.7784769361,2.38496357187,80250,80668,Somme,Somme
RETHONVILLERS,49.7363046729,2.85528725127,80700,80669,Somme,Somme
REVELLES,49.8400277548,2.1143709231,80540,80670,Somme,Somme
RIBEAUCOURT,50.119279536,2.11909340696,80620,80671,Somme,Somme
RIBEMONT SUR ANCRE,49.9716473048,2.55901674513,80800,80672,Somme,Somme
RIENCOURT,49.9204765041,2.02957741355,80310,80673,Somme,Somme
RIVERY,49.9106434149,2.33962596148,80136,80674,Somme,Somme
ROGY,49.7129601282,2.20475435684,80160,80675,Somme,Somme
ROIGLISE,49.6828051752,2.83469335612,80700,80676,Somme,Somme
ROISEL,49.9450495593,3.09614374784,80240,80677,Somme,Somme
ROLLOT,49.5939801333,2.64865776071,80500,80678,Somme,Somme
RONSSOY,49.9815157292,3.16739555115,80740,80679,Somme,Somme
ROSIERES EN SANTERRE,49.8180169007,2.70364687243,80170,80680,Somme,Somme
ROUVREL,49.7678519085,2.41703713925,80250,80681,Somme,Somme
ROUVROY EN SANTERRE,49.7680945713,2.71199955174,80170,80682,Somme,Somme
ROUY LE GRAND,49.7797743059,2.94948921504,80190,80683,Somme,Somme
ROUY LE PETIT,49.7653735196,2.95478924129,80190,80684,Somme,Somme
ROYE,49.6936899931,2.78868757676,80700,80685,Somme,Somme
RUBEMPRE,50.018748722,2.37181069016,80260,80686,Somme,Somme
RUBESCOURT,49.6100172663,2.57571803855,80500,80687,Somme,Somme
RUE,50.2781968108,1.6650080675,80120,80688,Somme,Somme
RUMIGNY,49.8049587982,2.28324796815,80680,80690,Somme,Somme
SAIGNEVILLE,50.1393465326,1.71615502696,80230,80691,Somme,Somme
SAILLY FLIBEAUCOURT,50.1796300653,1.7706771654,80970,80692,Somme,Somme
SAILLY LAURETTE,49.9206257095,2.61569223377,80800,80693,Somme,Somme
SAILLY LE SEC,49.927194423,2.58905061259,80800,80694,Somme,Somme
